totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
479000;882;18209;0;6066;2022-04-08T05:39:27.836;
480000;872;19022;0;6520;2022-04-08T05:41:50.309;
481000;887;19030;0;5515;2022-04-08T05:44:12.628;
482000;873;18572;0;6655;2022-04-08T05:46:31.337;
483000;878;18668;0;6420;2022-04-08T05:48:50.765;
484000;882;19095;0;5711;2022-04-08T05:51:13.437;
485000;883;18636;0;5844;2022-04-08T05:53:32.841;
486000;864;18865;0;7343;2022-04-08T05:55:53.532;
487000;881;18521;0;6152;2022-04-08T05:58:11.916;
488000;876;18418;0;6057;2022-04-08T06:00:29.424;
489000;875;18263;0;6736;2022-04-08T06:02:46.291;
490000;875;18299;0;5827;2022-04-08T06:05:03.074;
491000;871;18268;0;6417;2022-04-08T06:07:19.128;
492000;864;18253;0;7165;2022-04-08T06:09:35.875;
493000;861;18542;0;6636;2022-04-08T06:11:54.094;
494000;857;17884;0;6888;2022-04-08T06:14:07.990;
495000;884;18205;0;5999;2022-04-08T06:16:24.326;
496000;859;18315;0;7391;2022-04-08T06:18:40.815;
497000;880;18691;0;6209;2022-04-08T06:21:00.506;
498000;870;18622;0;6629;2022-04-08T06:23:19.358;
499000;869;18769;0;6185;2022-04-08T06:25:39.930;
500000;874;18479;0;6521;2022-04-08T06:27:57.765;
501000;878;18325;0;6467;2022-04-08T06:30:14.835;
502000;867;18329;0;6126;2022-04-08T06:32:31.732;
503000;884;18394;0;5919;2022-04-08T06:34:49.175;
504000;863;17559;0;6189;2022-04-08T06:36:59.925;
505000;854;17854;0;7975;2022-04-08T06:39:13.800;
506000;863;18063;0;6852;2022-04-08T06:41:28.698;
507000;854;17562;0;7614;2022-04-08T06:43:39.690;
508000;873;18019;0;6445;2022-04-08T06:45:54.295;
509000;853;18052;0;7426;2022-04-08T06:48:09.678;
510000;885;18392;0;5476;2022-04-08T06:50:27.071;
511000;875;17938;0;5816;2022-04-08T06:52:40.544;
512000;863;17521;0;6996;2022-04-08T06:54:51.938;
513000;890;18546;0;5402;2022-04-08T06:57:10.968;
514000;865;18060;0;6834;2022-04-08T06:59:26.142;
515000;876;18532;0;6484;2022-04-08T07:01:44.908;
516000;875;18237;0;6525;2022-04-08T07:04:00.905;
517000;875;18422;0;5840;2022-04-08T07:06:18.442;
518000;884;19055;0;6353;2022-04-08T07:08:41.225;
519000;869;18348;0;6789;2022-04-08T07:10:57.883;
520000;882;17884;0;6325;2022-04-08T07:13:11.608;
521000;864;18136;0;6776;2022-04-08T07:15:27.585;
522000;865;17758;0;7503;2022-04-08T07:17:40.272;
523000;856;17944;0;7578;2022-04-08T07:19:54.376;
524000;896;18862;0;5175;2022-04-08T07:22:14.785;
525000;882;18635;0;5810;2022-04-08T07:24:34.435;
526000;876;18335;0;5750;2022-04-08T07:26:51.339;
527000;865;18202;0;6343;2022-04-08T07:29:07.170;
528000;892;18513;0;5829;2022-04-08T07:31:25.523;
529000;892;18538;0;5655;2022-04-08T07:33:44.094;
530000;871;18173;0;6700;2022-04-08T07:36:00.422;
531000;879;18697;0;5857;2022-04-08T07:38:20.279;
532000;871;18025;0;7172;2022-04-08T07:40:34.938;
533000;871;18208;0;6916;2022-04-08T07:42:51.334;
534000;863;18198;0;7099;2022-04-08T07:45:06.786;
535000;863;18264;0;6472;2022-04-08T07:47:22.908;
536000;856;18064;0;7294;2022-04-08T07:49:38.130;
537000;862;17951;0;7278;2022-04-08T07:51:52.022;
538000;876;18226;0;6386;2022-04-08T07:54:08.626;
539000;861;17863;0;6184;2022-04-08T07:56:22.261;
540000;864;17692;0;7344;2022-04-08T07:58:34.490;
541000;886;18410;0;5493;2022-04-08T08:00:52.238;
542000;886;18478;0;5546;2022-04-08T08:03:10.017;
543000;866;18020;0;7193;2022-04-08T08:05:24.334;
544000;890;18246;0;5877;2022-04-08T08:07:42.537;
545000;869;18258;0;6686;2022-04-08T08:09:59.110;
546000;871;18051;0;7143;2022-04-08T08:12:13.771;
547000;893;18580;0;5716;2022-04-08T08:14:32.753;
548000;867;18258;0;7059;2022-04-08T08:16:48.945;
549000;881;18462;0;5881;2022-04-08T08:19:06.616;
550000;888;18346;0;6186;2022-04-08T08:21:23.586;
551000;864;18132;0;6697;2022-04-08T08:23:38.885;
552000;851;17854;0;7748;2022-04-08T08:25:52.443;
553000;883;18394;0;5782;2022-04-08T08:28:09.833;
554000;876;18149;0;6048;2022-04-08T08:30:25.341;
555000;874;18073;0;6712;2022-04-08T08:32:40.442;
556000;892;18508;0;5373;2022-04-08T08:34:58.104;
557000;867;18531;0;6976;2022-04-08T08:37:16.947;
558000;892;18598;0;5038;2022-04-08T08:39:35.349;
559000;881;18524;0;5784;2022-04-08T08:41:53.774;
560000;893;18485;0;5024;2022-04-08T08:44:12.250;
561000;885;18667;0;5294;2022-04-08T08:46:31.097;
562000;871;17940;0;6263;2022-04-08T08:48:45.670;
563000;885;18333;0;5735;2022-04-08T08:51:02.213;
564000;902;18716;0;4814;2022-04-08T08:53:22.155;
565000;870;18319;0;6722;2022-04-08T08:55:38.861;
566000;884;18100;0;5705;2022-04-08T08:57:53.766;
567000;883;18134;0;5672;2022-04-08T09:00:09.415;
568000;888;18419;0;5581;2022-04-08T09:02:27.308;
569000;877;18207;0;6279;2022-04-08T09:04:43.186;
570000;881;18214;0;6194;2022-04-08T09:06:59.149;
571000;864;18138;0;6734;2022-04-08T09:09:14.615;
572000;890;18427;0;5758;2022-04-08T09:11:32.429;
573000;875;18318;0;6541;2022-04-08T09:13:49.331;
574000;879;18207;0;5880;2022-04-08T09:16:05.043;
575000;863;18150;0;6883;2022-04-08T09:18:20.984;
576000;900;19007;0;4614;2022-04-08T09:20:42.983;
577000;866;18585;0;6669;2022-04-08T09:23:01.522;
578000;876;18716;0;6919;2022-04-08T09:25:21.445;
579000;857;17787;0;7412;2022-04-08T09:27:34.413;
580000;885;18091;0;6439;2022-04-08T09:29:49.427;
581000;895;18172;0;5305;2022-04-08T09:32:05.502;
582000;887;18029;0;5708;2022-04-08T09:34:20.049;
583000;872;18286;0;6565;2022-04-08T09:36:36.663;
584000;881;18811;0;5906;2022-04-08T09:38:56.795;
585000;878;18287;0;5689;2022-04-08T09:41:13.437;
586000;874;17891;0;6769;2022-04-08T09:43:27.190;
587000;858;18118;0;6981;2022-04-08T09:45:42.260;
588000;879;18323;0;6218;2022-04-08T09:47:59.263;
589000;859;18222;0;6951;2022-04-08T09:50:15.475;
590000;867;18155;0;6625;2022-04-08T09:52:30.708;
591000;864;17558;0;6794;2022-04-08T09:54:42.082;
592000;878;17846;0;5786;2022-04-08T09:56:54.960;
593000;878;18445;0;6111;2022-04-08T09:59:12.889;
594000;881;18064;0;6532;2022-04-08T10:01:27.864;
595000;856;17785;0;7189;2022-04-08T10:03:39.855;
596000;861;17714;0;7240;2022-04-08T10:05:52.112;
597000;856;17865;0;7376;2022-04-08T10:08:05.271;
598000;861;18149;0;6967;2022-04-08T10:10:20.517;
599000;872;18169;0;6598;2022-04-08T10:12:36.215;
600000;891;18290;0;5905;2022-04-08T10:14:52.671;
601000;887;18797;0;5138;2022-04-08T10:17:12.686;
602000;872;18220;0;6526;2022-04-08T10:19:28.935;
603000;886;18533;0;5871;2022-04-08T10:21:46.925;
604000;875;18240;0;6113;2022-04-08T10:24:03.175;
605000;894;18978;0;5260;2022-04-08T10:26:25.100;
606000;875;18718;0;6582;2022-04-08T10:28:44.790;
607000;885;18462;0;6040;2022-04-08T10:31:02.232;
608000;878;18424;0;6259;2022-04-08T10:33:20.045;
609000;887;18359;0;5912;2022-04-08T10:35:37.353;
610000;891;18278;0;5534;2022-04-08T10:37:53.354;
611000;870;18411;0;6643;2022-04-08T10:40:10.704;
612000;875;18420;0;6067;2022-04-08T10:42:28.712;
613000;875;17423;0;6548;2022-04-08T10:44:38.442;
614000;882;18347;0;5498;2022-04-08T10:46:55.171;
615000;876;17994;0;6646;2022-04-08T10:49:09.071;
616000;877;18703;0;6422;2022-04-08T10:51:28.976;
617000;883;18474;0;6097;2022-04-08T10:53:47.065;
618000;875;18203;0;6266;2022-04-08T10:56:02.882;
619000;868;18655;0;6367;2022-04-08T10:58:22.653;
620000;881;18682;0;5652;2022-04-08T11:00:41.712;
621000;877;18547;0;5974;2022-04-08T11:03:00.525;
622000;878;18554;0;6089;2022-04-08T11:05:19.064;
623000;880;18906;0;5839;2022-04-08T11:07:39.937;
624000;864;18581;0;6867;2022-04-08T11:09:59.127;
625000;896;18905;0;6005;2022-04-08T11:12:20.437;
626000;881;18981;0;6342;2022-04-08T11:14:42.408;
627000;892;18486;0;5030;2022-04-08T11:16:59.916;
628000;850;18002;0;7807;2022-04-08T11:19:14.805;
629000;880;18558;0;5887;2022-04-08T11:21:33.275;
630000;875;18114;0;6747;2022-04-08T11:23:48.171;
631000;859;17836;0;7313;2022-04-08T11:26:04.513;
632000;874;18121;0;6402;2022-04-08T11:28:20.327;
633000;872;18604;0;6769;2022-04-08T11:30:41.564;
634000;870;18579;0;6531;2022-04-08T11:33:02.331;
635000;881;18757;0;6347;2022-04-08T11:35:22.213;
636000;871;18218;0;6838;2022-04-08T11:37:38.495;
637000;881;18433;0;5890;2022-04-08T11:39:56.126;
638000;878;18719;0;5950;2022-04-08T11:42:15.745;
639000;888;18568;0;5569;2022-04-08T11:44:34.371;
640000;881;18486;0;5922;2022-04-08T11:46:52.248;
641000;869;18315;0;6528;2022-04-08T11:49:08.642;
642000;880;18417;0;6455;2022-04-08T11:51:25.750;
643000;859;18120;0;6496;2022-04-08T11:53:41.119;
644000;880;17586;0;6128;2022-04-08T11:55:52.224;
645000;864;17757;0;6644;2022-04-08T11:58:04.551;
646000;862;18107;0;7107;2022-04-08T12:00:19.486;
647000;861;18101;0;7323;2022-04-08T12:02:34.582;
648000;863;17930;0;6596;2022-04-08T12:04:48.211;
649000;877;17912;0;6111;2022-04-08T12:07:02.784;
650000;893;18767;0;5760;2022-04-08T12:09:22.644;
651000;889;18914;0;5965;2022-04-08T12:11:43.353;
652000;875;18119;0;6398;2022-04-08T12:13:58.298;
653000;866;18190;0;6479;2022-04-08T12:16:14.104;
654000;893;18714;0;5167;2022-04-08T12:18:33.615;
655000;905;18851;0;4926;2022-04-08T12:20:54.018;
656000;885;18800;0;5849;2022-04-08T12:23:14.226;
657000;867;18594;0;6731;2022-04-08T12:25:32.296;
658000;883;18321;0;5784;2022-04-08T12:27:48.929;
659000;869;18049;0;6488;2022-04-08T12:30:03.495;
660000;886;18821;0;5898;2022-04-08T12:32:23.909;
661000;894;18963;0;5242;2022-04-08T12:34:44.464;
662000;865;17844;0;7023;2022-04-08T12:36:58.052;
663000;861;18276;0;7185;2022-04-08T12:39:14.103;
664000;860;18022;0;6572;2022-04-08T12:41:28.740;
665000;866;17745;0;6268;2022-04-08T12:43:41.194;
666000;873;18068;0;6274;2022-04-08T12:45:56.286;
667000;870;18214;0;6050;2022-04-08T12:48:12.652;
668000;888;18338;0;5706;2022-04-08T12:50:29.854;
669000;881;18439;0;5790;2022-04-08T12:52:49.285;
670000;899;18482;0;5448;2022-04-08T12:55:10.733;
671000;879;18487;0;6344;2022-04-08T12:57:33.920;
672000;873;18651;0;6656;2022-04-08T12:59:58.455;
673000;896;18469;0;6286;2022-04-08T13:02:24.882;
674000;869;18017;0;7050;2022-04-08T13:04:45.867;
675000;872;18078;0;6616;2022-04-08T13:07:09.356;
676000;886;18319;0;5513;2022-04-08T13:09:36.333;
677000;862;17962;0;6590;2022-04-08T13:11:57.701;
678000;889;18435;0;5912;2022-04-08T13:14:27.066;
679000;896;18954;0;4913;2022-04-08T13:17:07.742;
680000;884;18312;0;6333;2022-04-08T13:19:37.678;
681000;869;17998;0;7164;2022-04-08T13:21:57.664;
682000;855;17786;0;7425;2022-04-08T13:24:14.625;
683000;875;18141;0;6326;2022-04-08T13:26:35.050;
684000;857;18254;0;7292;2022-04-08T13:28:56.500;
685000;883;18627;0;6688;2022-04-08T13:31:22.970;
686000;885;18293;0;6103;2022-04-08T13:33:57.756;
687000;860;17713;0;7414;2022-04-08T13:36:19.262;
688000;866;18359;0;6847;2022-04-08T13:38:43.967;
689000;871;18764;0;6120;2022-04-08T13:41:12.030;
690000;854;18321;0;7421;2022-04-08T13:43:35.285;
691000;869;18204;0;6673;2022-04-08T13:45:57.969;
692000;887;18224;0;6219;2022-04-08T13:48:24.415;
693000;870;17894;0;6939;2022-04-08T13:50:47.721;
694000;877;19026;0;6256;2022-04-08T13:53:19.994;
695000;869;18729;0;6613;2022-04-08T13:55:50.023;
696000;874;19073;0;5766;2022-04-08T13:58:17.979;
697000;869;18087;0;6333;2022-04-08T14:00:40.990;
698000;879;18963;0;5569;2022-04-08T14:03:18.723;
699000;879;18273;0;5294;2022-04-08T14:05:49.887;
700000;877;18599;0;6169;2022-04-08T14:08:21.198;
701000;875;18578;0;6500;2022-04-08T14:10:55.968;
702000;880;18165;0;6152;2022-04-08T14:13:25.640;
703000;897;18824;0;4837;2022-04-08T14:15:56.470;
704000;878;17964;0;6071;2022-04-08T14:18:17.870;
705000;884;18466;0;5670;2022-04-08T14:20:45.108;
706000;871;17594;0;6936;2022-04-08T14:23:08.841;
707000;885;18866;0;6011;2022-04-08T14:25:38.012;
708000;905;19046;0;4637;2022-04-08T14:28:11.600;
709000;874;18342;0;6064;2022-04-08T14:30:43.176;
710000;884;18646;0;5517;2022-04-08T14:33:14.653;
711000;872;18259;0;6372;2022-04-08T14:35:44.443;
712000;881;18452;0;6615;2022-04-08T14:38:15.620;
713000;875;18363;0;6166;2022-04-08T14:40:42.397;
714000;861;17986;0;7554;2022-04-08T14:43:06.472;
715000;864;18158;0;7293;2022-04-08T14:45:37.514;
716000;879;18328;0;5985;2022-04-08T14:48:01.504;
717000;892;18024;0;5593;2022-04-08T14:50:24.532;
718000;901;18471;0;5199;2022-04-08T14:52:55.826;
719000;857;18572;0;7110;2022-04-08T14:55:32.562;
720000;874;18462;0;6428;2022-04-08T14:58:09.836;
721000;887;18562;0;5271;2022-04-08T15:00:55.313;
722000;882;18694;0;6018;2022-04-08T15:03:35.558;
723000;867;18090;0;7224;2022-04-08T15:05:57.438;
724000;872;18504;0;6610;2022-04-08T15:08:23.869;
725000;871;17482;0;7162;2022-04-08T15:10:40.535;
726000;871;18328;0;5862;2022-04-08T15:13:05.549;
727000;887;18173;0;6010;2022-04-08T15:15:33.461;
728000;870;18198;0;6303;2022-04-08T15:18:14.695;
729000;894;18647;0;5488;2022-04-08T15:20:41.380;
730000;874;18401;0;6488;2022-04-08T15:23:04.773;
731000;859;18004;0;7520;2022-04-08T15:25:24.872;
732000;880;18140;0;5996;2022-04-08T15:27:45.558;
733000;868;18170;0;6333;2022-04-08T15:30:05.734;
734000;884;18429;0;6332;2022-04-08T15:32:49.414;
735000;870;18701;0;6810;2022-04-08T15:35:15.640;
736000;885;18601;0;5314;2022-04-08T15:37:38.935;
737000;896;18335;0;5708;2022-04-08T15:40:00.779;
738000;867;18063;0;6845;2022-04-08T15:42:20.563;
739000;866;18418;0;6479;2022-04-08T15:44:49.757;
740000;862;17698;0;7121;2022-04-08T15:47:23.693;
741000;865;18370;0;6642;2022-04-08T15:49:45.419;
742000;867;18250;0;6445;2022-04-08T15:52:06.744;
743000;877;18177;0;6787;2022-04-08T15:54:26.648;
744000;877;18375;0;5834;2022-04-08T15:56:48.294;
745000;874;17964;0;6620;2022-04-08T15:59:12.797;
746000;864;17959;0;7319;2022-04-08T16:01:39.860;
747000;879;18660;0;6054;2022-04-08T16:04:06.719;
748000;876;18697;0;6220;2022-04-08T16:06:33.979;
749000;859;17971;0;7251;2022-04-08T16:08:56.299;
750000;848;17552;0;8241;2022-04-08T16:11:12.111;
751000;859;17807;0;7801;2022-04-08T16:13:38.120;
752000;869;18051;0;6890;2022-04-08T16:15:57.628;
753000;872;18214;0;6699;2022-04-08T16:18:18.209;
754000;863;18360;0;7279;2022-04-08T16:20:37.650;
755000;876;18227;0;5883;2022-04-08T16:22:55.051;
756000;875;18004;0;6000;2022-04-08T16:25:11.730;
757000;901;18547;0;5046;2022-04-08T16:27:32.101;
758000;879;18559;0;6237;2022-04-08T16:29:51.964;
759000;883;18455;0;5568;2022-04-08T16:32:11.608;
760000;878;17846;0;5893;2022-04-08T16:34:25.910;
761000;904;18510;0;5255;2022-04-08T16:36:45.279;
762000;873;18335;0;6672;2022-04-08T16:39:03.297;
763000;860;17936;0;7138;2022-04-08T16:41:17.249;
764000;884;18881;0;5551;2022-04-08T16:43:37.736;
765000;867;18643;0;6483;2022-04-08T16:45:56.608;
766000;872;18881;0;5873;2022-04-08T16:48:17.563;
767000;875;18279;0;6459;2022-04-08T16:50:36.310;
768000;876;18349;0;6152;2022-04-08T16:52:56.134;
769000;866;18103;0;7278;2022-04-08T16:55:12.795;
770000;856;18408;0;6959;2022-04-08T16:57:30.305;
771000;874;18027;0;6288;2022-04-08T16:59:45.191;
772000;894;18475;0;5073;2022-04-08T17:02:03.390;
773000;870;18147;0;6686;2022-04-08T17:04:18.635;
774000;869;18248;0;6828;2022-04-08T17:06:35.338;
775000;880;18396;0;6237;2022-04-08T17:08:53.191;
776000;869;18201;0;6714;2022-04-08T17:11:08.907;
777000;883;17829;0;5967;2022-04-08T17:13:22.375;
778000;894;18572;0;4938;2022-04-08T17:15:41.285;
779000;872;17576;0;6569;2022-04-08T17:17:51.680;
780000;877;18029;0;5924;2022-04-08T17:20:06.655;
781000;861;18005;0;7389;2022-04-08T17:22:21.803;
782000;874;18247;0;5636;2022-04-08T17:24:37.404;
783000;880;18293;0;6154;2022-04-08T17:26:54.113;
784000;883;18529;0;5526;2022-04-08T17:29:12.250;
785000;881;18671;0;5705;2022-04-08T17:31:31.793;
786000;870;18239;0;6524;2022-04-08T17:33:47.882;
787000;885;18692;0;5648;2022-04-08T17:36:07.633;
788000;882;18802;0;5875;2022-04-08T17:38:27.672;
789000;889;18562;0;5933;2022-04-08T17:40:46.721;
790000;884;18207;0;5213;2022-04-08T17:43:02.692;
791000;871;18409;0;6424;2022-04-08T17:45:20.012;
792000;863;18185;0;6978;2022-04-08T17:47:36.219;
793000;870;17820;0;6742;2022-04-08T17:49:49.252;
794000;864;18294;0;6659;2022-04-08T17:52:05.859;
795000;870;17821;0;6787;2022-04-08T17:54:18.707;
796000;869;18258;0;6557;2022-04-08T17:56:35.263;
797000;855;17752;0;7710;2022-04-08T17:58:47.285;
798000;866;17924;0;6632;2022-04-08T18:01:01.509;
799000;875;18204;0;6403;2022-04-08T18:03:17.752;
800000;861;18242;0;6596;2022-04-08T18:05:34.376;
801000;871;17897;0;7050;2022-04-08T18:07:47.870;
802000;877;18387;0;6398;2022-04-08T18:10:05.478;
803000;884;18738;0;6098;2022-04-08T18:12:25.137;
804000;885;18358;0;5937;2022-04-08T18:14:42.214;
805000;863;17831;0;7541;2022-04-08T18:16:55.608;
806000;871;18136;0;6057;2022-04-08T18:19:10.885;
807000;869;17951;0;6780;2022-04-08T18:21:25.011;
808000;867;18421;0;6623;2022-04-08T18:23:41.931;
809000;896;18405;0;5021;2022-04-08T18:25:59.085;
810000;884;18217;0;5543;2022-04-08T18:28:15.391;
811000;895;18444;0;5347;2022-04-08T18:30:32.881;
812000;877;17771;0;6196;2022-04-08T18:32:45.610;
813000;870;17818;0;6864;2022-04-08T18:34:58.306;
814000;877;18465;0;6213;2022-04-08T18:37:15.919;
815000;895;18439;0;5322;2022-04-08T18:39:33.215;
816000;878;17970;0;6180;2022-04-08T18:41:47.215;
817000;875;18456;0;6336;2022-04-08T18:44:04.789;
818000;886;18510;0;5626;2022-04-08T18:46:23.635;
819000;874;17942;0;5901;2022-04-08T18:48:44.044;
820000;878;17964;0;6636;2022-04-08T18:51:02.781;
821000;886;18200;0;6209;2022-04-08T18:53:18.752;
822000;864;17972;0;6588;2022-04-08T18:55:32.646;
823000;876;18374;0;5718;2022-04-08T18:57:49.846;
824000;886;18823;0;5916;2022-04-08T19:00:10.054;
825000;881;18355;0;5777;2022-04-08T19:02:26.933;
826000;875;17863;0;6530;2022-04-08T19:04:39.917;
827000;882;18361;0;5960;2022-04-08T19:06:56.710;
828000;865;17846;0;7038;2022-04-08T19:09:10.032;
829000;863;17852;0;6865;2022-04-08T19:11:22.798;
830000;884;18489;0;5522;2022-04-08T19:13:41.091;
831000;898;18507;0;4736;2022-04-08T19:15:58.356;
832000;874;18562;0;6160;2022-04-08T19:18:16.669;
833000;889;18474;0;5881;2022-04-08T19:20:34.464;
834000;868;18037;0;7178;2022-04-08T19:22:48.936;
835000;879;18254;0;6057;2022-04-08T19:25:05.120;
836000;875;18243;0;5997;2022-04-08T19:27:20.957;
837000;878;18499;0;5935;2022-04-08T19:29:39.404;
838000;880;18500;0;6224;2022-04-08T19:31:56.792;
839000;888;18532;0;5289;2022-04-08T19:34:15.305;
840000;867;18014;0;6575;2022-04-08T19:36:29.706;
841000;862;17963;0;6559;2022-04-08T19:38:43.564;
842000;881;17960;0;6278;2022-04-08T19:40:57.003;
843000;881;18387;0;6027;2022-04-08T19:43:13.808;
844000;892;18662;0;5133;2022-04-08T19:45:32.959;
845000;892;18096;0;5054;2022-04-08T19:47:47.748;
846000;870;17950;0;6958;2022-04-08T19:50:01.717;
847000;870;17813;0;6609;2022-04-08T19:52:15.170;
848000;881;18030;0;5706;2022-04-08T19:54:29.667;
849000;884;17924;0;5367;2022-04-08T19:56:43.447;
850000;879;18336;0;5875;2022-04-08T19:58:59.731;
851000;872;18346;0;6777;2022-04-08T20:01:16.755;
852000;858;18201;0;7202;2022-04-08T20:03:32.300;
853000;879;17945;0;6633;2022-04-08T20:05:45.867;
854000;871;18116;0;6940;2022-04-08T20:08:01.552;
855000;877;18753;0;6342;2022-04-08T20:10:21.789;
856000;873;17785;0;6395;2022-04-08T20:12:35.958;
857000;855;17923;0;7148;2022-04-08T20:14:50.160;
858000;861;18160;0;7264;2022-04-08T20:17:05.752;
859000;848;17761;0;7146;2022-04-08T20:19:18.386;
860000;884;18780;0;6068;2022-04-08T20:21:38.427;
861000;862;18226;0;7023;2022-04-08T20:23:53.873;
862000;877;17912;0;6717;2022-04-08T20:26:07.304;
863000;887;18655;0;5394;2022-04-08T20:28:26.474;
864000;876;18334;0;6502;2022-04-08T20:30:43.201;
865000;882;18450;0;6219;2022-04-08T20:33:00.956;
866000;862;17794;0;7353;2022-04-08T20:35:13.550;
867000;879;18324;0;5742;2022-04-08T20:37:30.147;
868000;880;18090;0;6297;2022-04-08T20:39:44.924;
869000;896;18499;0;5334;2022-04-08T20:42:02.841;
870000;862;18090;0;6718;2022-04-08T20:44:18.333;
871000;872;18522;0;6617;2022-04-08T20:46:36.070;
872000;895;18500;0;5112;2022-04-08T20:48:53.633;
873000;876;18091;0;5616;2022-04-08T20:51:08.696;
874000;895;18994;0;5219;2022-04-08T20:53:30.657;
875000;882;18631;0;5753;2022-04-08T20:55:49.455;
876000;881;18392;0;6117;2022-04-08T20:58:06.803;
877000;872;17860;0;6574;2022-04-08T21:00:19.835;
878000;874;18117;0;6397;2022-04-08T21:02:34.872;
879000;892;18982;0;5355;2022-04-08T21:04:56.778;
880000;884;18483;0;6148;2022-04-08T21:07:14.866;
881000;867;18729;0;6824;2022-04-08T21:09:35.147;
882000;867;18381;0;6504;2022-04-08T21:11:51.652;
883000;888;18420;0;5846;2022-04-08T21:14:09.524;
884000;853;18059;0;7756;2022-04-08T21:16:24.082;
885000;878;18692;0;6240;2022-04-08T21:18:43.118;
886000;878;18055;0;6498;2022-04-08T21:20:58.400;
887000;858;18351;0;7567;2022-04-08T21:23:14.585;
888000;877;18571;0;6297;2022-04-08T21:25:33.331;
889000;860;17805;0;7294;2022-04-08T21:27:46.039;
890000;854;17846;0;7195;2022-04-08T21:29:58.804;
891000;883;18381;0;5894;2022-04-08T21:32:16.021;
892000;873;18201;0;6328;2022-04-08T21:34:32.232;
893000;891;18137;0;5421;2022-04-08T21:36:47.900;
894000;876;18007;0;6164;2022-04-08T21:39:02.336;
895000;893;18279;0;5517;2022-04-08T21:41:17.955;
896000;893;18448;0;5227;2022-04-08T21:43:35.463;
897000;884;18374;0;6084;2022-04-08T21:45:52.527;
898000;886;18671;0;5794;2022-04-08T21:48:11.668;
899000;857;18069;0;7630;2022-04-08T21:50:26.575;
900000;885;18062;0;5854;2022-04-08T21:52:41.366;
901000;876;17823;0;6830;2022-04-08T21:54:54.274;
902000;870;18239;0;7176;2022-04-08T21:57:10.331;
903000;854;17835;0;8274;2022-04-08T21:59:23.589;
904000;872;18126;0;6413;2022-04-08T22:01:38.735;
905000;882;18535;0;6496;2022-04-08T22:03:56.494;
906000;876;18291;0;6532;2022-04-08T22:06:13.178;
907000;883;18134;0;6196;2022-04-08T22:08:28.484;
908000;868;17566;0;6777;2022-04-08T22:10:39.393;
909000;874;18100;0;6767;2022-04-08T22:12:54.340;
910000;894;18309;0;5717;2022-04-08T22:15:11.173;
911000;876;18193;0;5567;2022-04-08T22:17:27.192;
912000;880;18084;0;6502;2022-04-08T22:19:42.052;
913000;877;18637;0;6440;2022-04-08T22:22:00.684;
914000;874;17924;0;6593;2022-04-08T22:24:14.575;
915000;862;17862;0;7389;2022-04-08T22:26:27.335;
916000;882;18027;0;6019;2022-04-08T22:28:41.910;
917000;889;18669;0;5589;2022-04-08T22:31:00.324;
918000;894;18982;0;4933;2022-04-08T22:33:22.154;
919000;866;18452;0;6655;2022-04-08T22:35:39.925;
920000;880;18498;0;6012;2022-04-08T22:37:58.039;
921000;887;18814;0;5837;2022-04-08T22:40:18.392;
922000;884;18367;0;5827;2022-04-08T22:42:35.027;
923000;878;18029;0;6523;2022-04-08T22:44:50.234;
924000;878;18374;0;6121;2022-04-08T22:47:08.078;
925000;883;18357;0;6448;2022-04-08T22:49:25.916;
926000;873;18138;0;6072;2022-04-08T22:51:41.996;
927000;889;18446;0;5199;2022-04-08T22:54:00.258;
928000;891;18555;0;5016;2022-04-08T22:56:19.186;
929000;875;18009;0;6857;2022-04-08T22:58:33.817;
930000;875;18055;0;6027;2022-04-08T23:00:48.815;
931000;869;17806;0;6894;2022-04-08T23:03:02.339;
932000;879;18029;0;6186;2022-04-08T23:05:16.817;
933000;871;18441;0;6385;2022-04-08T23:07:34.981;
934000;866;17793;0;6633;2022-04-08T23:09:47.907;
935000;879;18234;0;5719;2022-04-08T23:12:04.602;
936000;861;17990;0;7300;2022-04-08T23:14:19.067;
937000;843;17621;0;8553;2022-04-08T23:16:30.025;
938000;895;18511;0;5189;2022-04-08T23:18:48.743;
939000;854;17915;0;7182;2022-04-08T23:21:02.742;
940000;876;18008;0;6370;2022-04-08T23:23:17.260;
941000;872;18525;0;6478;2022-04-08T23:25:35.992;
942000;876;17710;0;6974;2022-04-08T23:27:48.241;
943000;854;17892;0;7375;2022-04-08T23:30:01.705;
944000;873;18127;0;6882;2022-04-08T23:32:17.789;
945000;870;18115;0;6722;2022-04-08T23:34:32.993;
946000;881;18184;0;5989;2022-04-08T23:36:49.435;
947000;859;17732;0;7386;2022-04-08T23:39:02.086;
948000;876;18090;0;6310;2022-04-08T23:41:17.548;
949000;876;18794;0;5798;2022-04-08T23:43:37.886;
950000;874;18615;0;6329;2022-04-08T23:45:57.020;
951000;887;18350;0;5301;2022-04-08T23:48:14.286;
952000;848;18008;0;7555;2022-04-08T23:50:28.782;
953000;885;18422;0;5738;2022-04-08T23:52:46.352;
954000;877;18593;0;6129;2022-04-08T23:55:04.599;
955000;870;18919;0;6405;2022-04-08T23:57:25.140;
956000;882;18452;0;6197;2022-04-08T23:59:42.713;
957000;888;17851;0;5566;2022-04-09T00:01:55.770;
958000;869;18553;0;6388;2022-04-09T00:04:14.363;
