totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
959000;563;70235;0;25328;2022-02-18T03:39:29.282;
960000;577;69791;0;27434;2022-02-18T03:50:26.735;
961000;558;69746;0;28450;2022-02-18T04:01:20.846;
962000;557;67128;0;30031;2022-02-18T04:11:52.022;
963000;565;68063;0;30349;2022-02-18T04:22:33.401;
964000;589;68823;0;29723;2022-02-18T04:33:20.639;
965000;574;70110;0;28044;2022-02-18T04:44:24.159;
966000;556;68570;0;29383;2022-02-18T04:55:10.680;
967000;579;69781;0;26050;2022-02-18T05:06:07.998;
968000;628;71263;0;25520;2022-02-18T05:17:20.315;
969000;567;68023;0;30858;2022-02-18T05:28:00.217;
970000;591;70277;0;25789;2022-02-18T05:39:01.679;
971000;547;68680;0;29926;2022-02-18T05:49:49.913;
972000;558;68754;0;28739;2022-02-18T06:00:35.713;
973000;581;70523;0;26359;2022-02-18T06:11:40.530;
974000;575;68831;0;29734;2022-02-18T06:22:29.242;
975000;568;69957;0;26781;2022-02-18T06:33:27.002;
976000;564;69149;0;30122;2022-02-18T06:44:17.485;
977000;599;71348;0;24480;2022-02-18T06:55:29.421;
978000;574;68075;0;30270;2022-02-18T07:06:10.410;
979000;564;66910;0;33151;2022-02-18T07:16:40.104;
980000;550;68820;0;29386;2022-02-18T07:27:25.627;
981000;570;70035;0;26554;2022-02-18T07:38:24.729;
982000;580;69872;0;26666;2022-02-18T07:49:21.051;
983000;560;69030;0;29697;2022-02-18T08:00:12.734;
984000;579;69104;0;29737;2022-02-18T08:11:04.340;
985000;570;68763;0;28298;2022-02-18T08:21:52.495;
986000;568;69616;0;27886;2022-02-18T08:32:47.853;
987000;592;70891;0;24078;2022-02-18T08:43:52.618;
988000;554;68976;0;29719;2022-02-18T08:54:38.839;
989000;569;69575;0;28014;2022-02-18T09:05:32.419;
990000;585;69316;0;27884;2022-02-18T09:16:25.609;
991000;540;67964;0;31807;2022-02-18T09:27:04.145;
992000;591;69881;0;26057;2022-02-18T09:37:59.478;
993000;576;70789;0;26283;2022-02-18T09:49:06.482;
994000;549;67110;0;31927;2022-02-18T09:59:38.021;
995000;571;69260;0;28558;2022-02-18T10:10:32.248;
996000;552;68476;0;28979;2022-02-18T10:21:15.946;
997000;536;67551;0;31491;2022-02-18T10:31:53.550;
998000;581;68866;0;27165;2022-02-18T10:42:39.748;
999000;571;68718;0;29886;2022-02-18T10:53:24.821;
1000000;587;70103;0;26783;2022-02-18T11:04:25.393;
1001000;554;70355;0;27924;2022-02-18T11:15:28.418;
1002000;577;69555;0;28150;2022-02-18T11:26:22.991;
1003000;577;70888;0;26002;2022-02-18T11:37:30.970;
1004000;573;69603;0;27458;2022-02-18T11:48:24.918;
1005000;578;70514;0;26214;2022-02-18T11:59:25.116;
1006000;590;69833;0;28428;2022-02-18T12:10:19.612;
1007000;561;69355;0;27526;2022-02-18T12:21:12.639;
1008000;568;69600;0;27923;2022-02-18T12:32:04.807;
1009000;552;67563;0;32504;2022-02-18T12:42:44.648;
1010000;577;70906;0;25596;2022-02-18T12:53:50.909;
1011000;577;70741;0;26553;2022-02-18T13:04:58.233;
1012000;572;68725;0;31458;2022-02-18T13:15:42.058;
1013000;554;68963;0;28907;2022-02-18T13:26:31.055;
1014000;536;67740;0;32453;2022-02-18T13:37:11.742;
1015000;596;70718;0;26252;2022-02-18T13:46:05.090;
1016000;579;70370;0;25612;2022-02-18T13:52:29.701;
1017000;574;69499;0;28081;2022-02-18T13:58:48.781;
1018000;579;69005;0;28083;2022-02-18T14:05:05.143;
1019000;582;69787;0;28474;2022-02-18T14:11:27.067;
1020000;587;69432;0;29670;2022-02-18T14:17:47.234;
1021000;570;68256;0;29152;2022-02-18T14:24:06.570;
1022000;567;69083;0;29323;2022-02-18T14:30:25.132;
1023000;548;68780;0;28027;2022-02-18T14:36:42.088;
1024000;596;71221;0;23342;2022-02-18T14:43:10.576;
1025000;570;69871;0;27305;2022-02-18T14:49:32.395;
1026000;584;69795;0;27328;2022-02-18T14:56:07.916;
1027000;566;68150;0;29352;2022-02-18T15:02:57.016;
1028000;570;68565;0;30414;2022-02-18T15:09:49.539;
1029000;565;69944;0;28621;2022-02-18T15:17:07.137;
1030000;568;69749;0;27273;2022-02-18T15:23:59.898;
1031000;576;69788;0;26376;2022-02-18T15:31:00.223;
1032000;558;68491;0;29268;2022-02-18T15:37:30.413;
1033000;564;68529;0;28524;2022-02-18T15:44:21.945;
1034000;577;69888;0;27402;2022-02-18T15:50:58.949;
1035000;571;69352;0;28632;2022-02-18T15:57:53.343;
1036000;551;69893;0;27289;2022-02-18T16:04:30.006;
1037000;566;69356;0;27883;2022-02-18T16:11:17.513;
1038000;561;69627;0;28520;2022-02-18T16:17:58.647;
1039000;557;68901;0;28391;2022-02-18T16:24:40.923;
1040000;564;69502;0;28790;2022-02-18T16:31:22.277;
1041000;558;67759;0;29658;2022-02-18T16:37:57.134;
1042000;563;69295;0;27186;2022-02-18T16:44:32.492;
1043000;575;70723;0;24891;2022-02-18T16:51:00.929;
1044000;590;70215;0;24726;2022-02-18T16:57:24.680;
1045000;559;69561;0;28420;2022-02-18T17:03:43.777;
1046000;567;68401;0;29079;2022-02-18T17:09:57.718;
1047000;591;68593;0;29413;2022-02-18T17:16:11.535;
1048000;593;69258;0;26152;2022-02-18T17:22:28.759;
1049000;598;69189;0;28921;2022-02-18T17:28:46.327;
1050000;568;68611;0;29551;2022-02-18T17:35:00.099;
1051000;565;68793;0;29513;2022-02-18T17:41:15.887;
1052000;583;69880;0;28453;2022-02-18T17:47:35.550;
1053000;574;69420;0;28739;2022-02-18T17:53:54.933;
1054000;597;70957;0;26035;2022-02-18T18:00:22.346;
1055000;576;69086;0;30246;2022-02-18T18:06:38.761;
1056000;586;69330;0;28739;2022-02-18T18:12:57.645;
1057000;573;68942;0;29289;2022-02-18T18:19:13.686;
1058000;589;69755;0;28995;2022-02-18T18:25:32.930;
1059000;573;69551;0;27722;2022-02-18T18:31:52.237;
1060000;585;68253;0;29873;2022-02-18T18:38:06.342;
1061000;571;68730;0;27317;2022-02-18T18:44:20.072;
1062000;550;68094;0;30729;2022-02-18T18:50:32.443;
1063000;592;68928;0;28911;2022-02-18T18:56:46.720;
1064000;548;67619;0;30350;2022-02-18T19:02:56.436;
1065000;558;68537;0;29280;2022-02-18T19:09:10.714;
1066000;576;70407;0;26446;2022-02-18T19:15:35.070;
1067000;568;68944;0;28097;2022-02-18T19:21:51.583;
1068000;581;69049;0;27766;2022-02-18T19:28:07.471;
1069000;560;68331;0;27680;2022-02-18T19:34:18.766;
1070000;587;70544;0;25570;2022-02-18T19:40:45.466;
1071000;552;69416;0;27434;2022-02-18T19:47:04.558;
1072000;578;69774;0;26789;2022-02-18T19:53:26.337;
1073000;575;68998;0;28918;2022-02-18T19:59:42.773;
1074000;569;69750;0;26776;2022-02-18T20:06:02.866;
1075000;559;69737;0;28591;2022-02-18T20:12:24.099;
1076000;560;67942;0;29124;2022-02-18T20:18:35.879;
1077000;575;69050;0;28863;2022-02-18T20:24:52.863;
1078000;581;69503;0;28101;2022-02-18T20:31:12.128;
1079000;565;69781;0;27988;2022-02-18T20:37:32.315;
1080000;580;68647;0;30574;2022-02-18T20:43:48.033;
1081000;556;68989;0;29128;2022-02-18T20:50:04.377;
1082000;556;69324;0;26252;2022-02-18T20:56:21.799;
1083000;579;69104;0;28518;2022-02-18T21:02:38.471;
1084000;582;70029;0;27684;2022-02-18T21:08:59.783;
1085000;550;68792;0;28492;2022-02-18T21:15:16.174;
1086000;581;69113;0;27891;2022-02-18T21:21:33.362;
1087000;575;70758;0;24843;2022-02-18T21:27:59.800;
1088000;584;70271;0;27753;2022-02-18T21:34:22.722;
1089000;590;70431;0;26791;2022-02-18T21:40:47.941;
1090000;595;71143;0;27407;2022-02-18T21:47:15.456;
1091000;593;68545;0;31371;2022-02-18T21:53:31.395;
1092000;551;68429;0;30223;2022-02-18T21:59:43.959;
1093000;576;69435;0;27970;2022-02-18T22:06:04.100;
1094000;589;69561;0;28382;2022-02-18T22:12:23.898;
1095000;591;69165;0;27593;2022-02-18T22:18:42.508;
1096000;577;68789;0;28980;2022-02-18T22:24:57.026;
1097000;574;68542;0;29360;2022-02-18T22:31:11.340;
1098000;584;71013;0;25128;2022-02-18T22:37:39.028;
1099000;574;68256;0;29502;2022-02-18T22:43:52.061;
1100000;581;68475;0;30179;2022-02-18T22:50:05.859;
1101000;579;70587;0;27443;2022-02-18T22:56:30.642;
1102000;570;68278;0;30152;2022-02-18T23:02:44.409;
1103000;614;70699;0;24933;2022-02-18T23:09:11.254;
1104000;585;69447;0;28057;2022-02-18T23:15:31.412;
1105000;579;68473;0;29701;2022-02-18T23:21:45.898;
1106000;596;70078;0;28946;2022-02-18T23:28:08.087;
1107000;571;69360;0;27946;2022-02-18T23:34:26.881;
1108000;578;68866;0;27502;2022-02-18T23:40:44.060;
1109000;565;69601;0;29450;2022-02-18T23:47:05.100;
1110000;581;69068;0;30901;2022-02-18T23:53:22.579;
1111000;563;69060;0;29301;2022-02-18T23:59:39.701;
1112000;536;68400;0;30860;2022-02-19T00:05:54.200;
1113000;581;70037;0;26066;2022-02-19T00:12:16.950;
1114000;580;68513;0;30714;2022-02-19T00:18:30.890;
1115000;592;69494;0;29560;2022-02-19T00:24:50.518;
1116000;585;70513;0;26800;2022-02-19T00:31:16.052;
1117000;550;67786;0;29762;2022-02-19T00:37:25.732;
1118000;608;70303;0;24982;2022-02-19T00:43:50.660;
1119000;594;69915;0;26621;2022-02-19T00:50:12.339;
1120000;618;71047;0;24741;2022-02-19T00:56:40.223;
1121000;565;68608;0;30688;2022-02-19T01:02:54.234;
1122000;592;69985;0;27098;2022-02-19T01:09:16.339;
1123000;575;69366;0;27762;2022-02-19T01:15:35.649;
1124000;598;70634;0;25367;2022-02-19T01:22:00.505;
1125000;587;70275;0;26810;2022-02-19T01:28:25.566;
1126000;572;71243;0;25748;2022-02-19T01:34:54.502;
1127000;554;68507;0;30670;2022-02-19T01:41:09.238;
1128000;585;69930;0;28832;2022-02-19T01:47:31.192;
1129000;575;69757;0;27461;2022-02-19T01:53:53.272;
1130000;586;70274;0;28108;2022-02-19T02:00:16.056;
1131000;588;70115;0;26346;2022-02-19T02:06:38.169;
1132000;593;69795;0;28155;2022-02-19T02:13:00.501;
1133000;565;68963;0;28857;2022-02-19T02:19:16.834;
1134000;580;70210;0;26833;2022-02-19T02:25:39.949;
1135000;581;69334;0;28834;2022-02-19T02:31:59.049;
1136000;587;69100;0;27460;2022-02-19T02:38:15.915;
1137000;579;69992;0;27693;2022-02-19T02:44:38.016;
1138000;586;70208;0;27808;2022-02-19T02:51:02.070;
1139000;559;68702;0;29417;2022-02-19T02:57:16.891;
1140000;572;70251;0;28980;2022-02-19T03:03:39.930;
1141000;596;70836;0;25610;2022-02-19T03:10:07.283;
1142000;575;70505;0;25601;2022-02-19T03:16:32.010;
1143000;588;69804;0;26888;2022-02-19T03:22:59.629;
1144000;604;69791;0;28815;2022-02-19T03:29:20.248;
1145000;573;68055;0;30419;2022-02-19T03:35:31.041;
1146000;572;68739;0;28035;2022-02-19T03:41:47.802;
1147000;583;69824;0;27881;2022-02-19T03:48:09.923;
1148000;594;69209;0;29430;2022-02-19T03:54:27.622;
1149000;597;69834;0;28581;2022-02-19T04:00:49.712;
1150000;576;70506;0;26637;2022-02-19T04:07:14.458;
1151000;565;69987;0;26588;2022-02-19T04:13:36.845;
1152000;585;69945;0;28800;2022-02-19T04:19:57.171;
1153000;590;69328;0;27028;2022-02-19T04:26:16.325;
1154000;583;70910;0;25612;2022-02-19T04:32:44.072;
1155000;578;69435;0;29118;2022-02-19T04:39:03.571;
1156000;594;70492;0;26144;2022-02-19T04:45:29.069;
1157000;586;69679;0;26140;2022-02-19T04:51:48.786;
1158000;579;69767;0;27112;2022-02-19T04:58:10.222;
1159000;575;68992;0;29947;2022-02-19T05:04:26.893;
1160000;606;69989;0;27067;2022-02-19T05:10:50.798;
1161000;585;69354;0;28276;2022-02-19T05:17:08.063;
1162000;573;70010;0;25840;2022-02-19T05:23:30.430;
1163000;573;69475;0;26446;2022-02-19T05:29:49.904;
1164000;588;69649;0;27295;2022-02-19T05:36:10.909;
1165000;599;69993;0;26259;2022-02-19T05:42:33.260;
1166000;567;67582;0;30682;2022-02-19T05:48:41.660;
1167000;587;69521;0;27912;2022-02-19T05:55:01.795;
1168000;588;70018;0;27352;2022-02-19T06:01:24.414;
1169000;563;69344;0;28444;2022-02-19T06:07:43.535;
1170000;575;69821;0;26889;2022-02-19T06:14:03.923;
1171000;587;69931;0;26986;2022-02-19T06:20:26.390;
1172000;580;70271;0;26090;2022-02-19T06:26:51.091;
1173000;599;70870;0;23799;2022-02-19T06:33:16.996;
1174000;563;70064;0;27190;2022-02-19T06:39:39.965;
1175000;584;69746;0;26623;2022-02-19T06:46:01.232;
1176000;591;70238;0;25712;2022-02-19T06:52:24.375;
1177000;615;71005;0;24346;2022-02-19T06:58:51.924;
1178000;575;70039;0;27823;2022-02-19T07:05:15.490;
1179000;551;69010;0;29393;2022-02-19T07:11:32.666;
1180000;585;69847;0;28404;2022-02-19T07:17:52.609;
1181000;575;69576;0;28703;2022-02-19T07:24:12.427;
1182000;598;70144;0;27174;2022-02-19T07:30:37.479;
1183000;569;69024;0;29207;2022-02-19T07:36:55.939;
1184000;573;70548;0;27186;2022-02-19T07:43:21.665;
1185000;584;69973;0;27305;2022-02-19T07:49:43.922;
1186000;598;70969;0;25616;2022-02-19T07:56:12.195;
1187000;585;70681;0;24832;2022-02-19T08:02:37.688;
1188000;577;70148;0;27056;2022-02-19T08:09:00.978;
1189000;581;69370;0;28207;2022-02-19T08:15:20.175;
1190000;576;70244;0;26731;2022-02-19T08:21:44.700;
1191000;598;70547;0;26287;2022-02-19T08:28:10.038;
1192000;607;70210;0;26085;2022-02-19T08:34:32.846;
1193000;602;71487;0;24786;2022-02-19T08:41:04.027;
1194000;597;69788;0;26451;2022-02-19T08:47:25.820;
1195000;579;68927;0;27738;2022-02-19T08:53:43.129;
1196000;586;70484;0;26666;2022-02-19T09:00:06.828;
1197000;595;69523;0;25673;2022-02-19T09:06:27.824;
1198000;577;69332;0;26772;2022-02-19T09:12:46.196;
1199000;567;70106;0;26438;2022-02-19T09:19:08.834;
1200000;581;69666;0;26586;2022-02-19T09:25:30.206;
1201000;610;69430;0;27943;2022-02-19T09:31:49.063;
1202000;605;71204;0;25005;2022-02-19T09:38:18.342;
1203000;572;70022;0;28531;2022-02-19T09:44:40.980;
1204000;582;69949;0;28225;2022-02-19T09:51:03.338;
1205000;581;70149;0;26119;2022-02-19T09:57:26.164;
1206000;588;68871;0;28701;2022-02-19T10:03:42.991;
1207000;584;69824;0;26454;2022-02-19T10:10:05.146;
1208000;571;70375;0;26553;2022-02-19T10:16:28.207;
1209000;578;70172;0;26313;2022-02-19T10:22:52.253;
1210000;589;71236;0;24108;2022-02-19T10:29:21.376;
1211000;576;69324;0;28865;2022-02-19T10:35:40.813;
1212000;599;70206;0;26613;2022-02-19T10:42:03.485;
1213000;589;69470;0;29938;2022-02-19T10:48:22.766;
1214000;608;71649;0;25050;2022-02-19T10:54:55.452;
1215000;600;70856;0;27370;2022-02-19T11:01:21.436;
1216000;605;71503;0;25974;2022-02-19T11:07:52.029;
1217000;587;69730;0;27170;2022-02-19T11:14:13.717;
1218000;597;70419;0;26841;2022-02-19T11:20:38.529;
1219000;565;69616;0;28742;2022-02-19T11:26:58.545;
1220000;565;70454;0;26220;2022-02-19T11:33:23.623;
1221000;591;70644;0;25184;2022-02-19T11:39:51.608;
1222000;607;72052;0;23532;2022-02-19T11:46:24.826;
1223000;602;70449;0;25809;2022-02-19T11:52:49.076;
1224000;560;68312;0;30675;2022-02-19T11:59:03.624;
1225000;599;70075;0;27178;2022-02-19T12:05:26.078;
1226000;585;68976;0;29096;2022-02-19T12:11:43.736;
1227000;570;69553;0;27957;2022-02-19T12:18:03.471;
1228000;576;68273;0;30164;2022-02-19T12:24:16.301;
1229000;598;72248;0;22765;2022-02-19T12:30:52.754;
1230000;576;69888;0;27528;2022-02-19T12:37:14.349;
1231000;585;70088;0;25398;2022-02-19T12:43:37.459;
1232000;576;71181;0;25349;2022-02-19T12:50:05.679;
1233000;571;68634;0;27963;2022-02-19T12:56:20.321;
1234000;570;68876;0;29166;2022-02-19T13:02:36.917;
1235000;592;69241;0;27271;2022-02-19T13:08:56.293;
1236000;589;69953;0;27942;2022-02-19T13:15:19.201;
1237000;592;69134;0;29196;2022-02-19T13:21:36.190;
1238000;585;69651;0;26889;2022-02-19T13:27:56.756;
1239000;580;68604;0;29663;2022-02-19T13:34:11.447;
1240000;590;70602;0;25324;2022-02-19T13:40:38.935;
1241000;577;69605;0;29383;2022-02-19T13:46:58.704;
1242000;584;70634;0;26035;2022-02-19T13:53:24.786;
1243000;591;69699;0;27332;2022-02-19T13:59:45.524;
1244000;581;70716;0;25502;2022-02-19T14:06:12.386;
1245000;595;69871;0;25833;2022-02-19T14:12:35.061;
1246000;583;70900;0;25406;2022-02-19T14:19:01.705;
1247000;580;70701;0;26163;2022-02-19T14:25:29.309;
1248000;594;71540;0;24109;2022-02-19T14:32:02.400;
1249000;603;69823;0;29397;2022-02-19T14:38:24.828;
1250000;619;72290;0;21763;2022-02-19T14:44:59.569;
1251000;579;69345;0;28277;2022-02-19T14:51:19.408;
1252000;586;71257;0;23965;2022-02-19T14:57:48.669;
1253000;584;69481;0;28796;2022-02-19T15:04:09.496;
1254000;577;69510;0;28231;2022-02-19T15:10:29.996;
1255000;600;70374;0;24511;2022-02-19T15:16:54.982;
1256000;589;71012;0;25747;2022-02-19T15:23:23.609;
1257000;580;70567;0;26577;2022-02-19T15:29:48.941;
1258000;579;69769;0;26970;2022-02-19T15:36:12.959;
1259000;594;69968;0;26768;2022-02-19T15:42:37.231;
1260000;615;70344;0;26052;2022-02-19T15:49:01.193;
1261000;584;69277;0;28896;2022-02-19T15:55:20.437;
1262000;576;69828;0;25018;2022-02-19T16:01:42.823;
1263000;600;70488;0;25449;2022-02-19T16:08:08.272;
1264000;596;71218;0;24867;2022-02-19T16:14:37.206;
1265000;594;70831;0;25444;2022-02-19T16:21:05;
1266000;577;70732;0;23002;2022-02-19T16:27:31.015;
1267000;595;71523;0;24718;2022-02-19T16:34:02.154;
1268000;571;70207;0;26239;2022-02-19T16:40:28.008;
1269000;574;70568;0;26561;2022-02-19T16:46:53.494;
1270000;593;69415;0;27417;2022-02-19T16:53:12.778;
1271000;587;70731;0;25757;2022-02-19T16:59:38.640;
1272000;592;71026;0;26761;2022-02-19T17:06:06.488;
1273000;581;69753;0;27333;2022-02-19T17:12:28.773;
1274000;615;71639;0;24280;2022-02-19T17:18:59.793;
1275000;604;71223;0;25336;2022-02-19T17:25:27.502;
1276000;583;70471;0;25439;2022-02-19T17:31:52.742;
1277000;560;69517;0;28264;2022-02-19T17:38:12.609;
1278000;614;70022;0;26191;2022-02-19T17:44:35.460;
1279000;596;70507;0;26090;2022-02-19T17:51:00.562;
1280000;576;69624;0;27595;2022-02-19T17:57:21.352;
1281000;591;70123;0;25472;2022-02-19T18:03:44.782;
1282000;585;70991;0;25752;2022-02-19T18:10:12.948;
1283000;603;69428;0;27025;2022-02-19T18:16:32.005;
1284000;600;70116;0;26474;2022-02-19T18:22:54.421;
1285000;588;70246;0;27620;2022-02-19T18:29:17.103;
1286000;573;70680;0;25667;2022-02-19T18:35:44.364;
1287000;595;71656;0;25138;2022-02-19T18:42:16.390;
1288000;593;69799;0;27466;2022-02-19T18:48:38.433;
1289000;583;68685;0;27527;2022-02-19T18:54:52.742;
1290000;573;70006;0;27253;2022-02-19T19:01:15.489;
1291000;569;69345;0;27745;2022-02-19T19:07:34.408;
1292000;602;71963;0;23108;2022-02-19T19:14:07.420;
1293000;579;69209;0;28214;2022-02-19T19:20:25.730;
1294000;566;68945;0;27870;2022-02-19T19:26:41.697;
1295000;608;69834;0;26929;2022-02-19T19:33:04.320;
1296000;588;69539;0;28319;2022-02-19T19:39:26.302;
1297000;576;69671;0;27135;2022-02-19T19:45:46.754;
1298000;590;69196;0;28851;2022-02-19T19:52:04.143;
1299000;567;68831;0;29647;2022-02-19T19:58:20.939;
1300000;586;69657;0;29159;2022-02-19T20:04:41.407;
1301000;579;70773;0;26278;2022-02-19T20:11:09.406;
1302000;613;70320;0;26493;2022-02-19T20:17:34.186;
1303000;583;70088;0;26677;2022-02-19T20:23:56.748;
1304000;583;69261;0;27419;2022-02-19T20:30:14.669;
1305000;591;69999;0;26259;2022-02-19T20:36:36.857;
1306000;588;71049;0;24780;2022-02-19T20:43:04.950;
1307000;621;72213;0;23611;2022-02-19T20:49:40.386;
1308000;567;67196;0;32043;2022-02-19T20:55:46.731;
1309000;608;70146;0;26508;2022-02-19T21:02:09.731;
1310000;569;68207;0;28938;2022-02-19T21:08:22.701;
1311000;594;70365;0;26871;2022-02-19T21:14:47.873;
1312000;607;69767;0;25139;2022-02-19T21:21:08.093;
1313000;585;69236;0;28324;2022-02-19T21:27:26.484;
1314000;571;68592;0;27972;2022-02-19T21:33:40.829;
1315000;585;68662;0;28852;2022-02-19T21:39:56.174;
1316000;601;70804;0;24809;2022-02-19T21:46:23.956;
1317000;579;70003;0;24978;2022-02-19T21:52:46.316;
1318000;604;70965;0;25891;2022-02-19T21:59:14.051;
1319000;603;72384;0;23406;2022-02-19T22:05:48.536;
1320000;607;70840;0;24397;2022-02-19T22:12:15.912;
1321000;614;71523;0;24529;2022-02-19T22:18:46.709;
1322000;609;70774;0;26586;2022-02-19T22:25:13.726;
1323000;581;68705;0;28562;2022-02-19T22:31:28.541;
1324000;586;70454;0;27824;2022-02-19T22:37:53.715;
1325000;585;71006;0;25929;2022-02-19T22:44:21.623;
1326000;609;70225;0;25076;2022-02-19T22:50:44.609;
1327000;593;70555;0;25520;2022-02-19T22:57:11.533;
1328000;561;69554;0;28836;2022-02-19T23:03:31.520;
1329000;589;71213;0;23549;2022-02-19T23:10:00.974;
1330000;635;71026;0;24081;2022-02-19T23:16:29.117;
1331000;614;71728;0;23245;2022-02-19T23:23:01.837;
1332000;593;70691;0;25399;2022-02-19T23:29:27.620;
1333000;600;69683;0;27685;2022-02-19T23:35:49.818;
1334000;571;69385;0;28161;2022-02-19T23:42:09.808;
1335000;574;69569;0;26805;2022-02-19T23:48:29.878;
1336000;590;69645;0;25833;2022-02-19T23:54:51.293;
1337000;587;69773;0;26236;2022-02-20T00:01:11.710;
1338000;560;69645;0;27549;2022-02-20T00:07:32.129;
1339000;601;70011;0;26630;2022-02-20T00:13:54.362;
1340000;567;69442;0;28014;2022-02-20T00:20:14.221;
1341000;600;71150;0;24154;2022-02-20T00:26:44.003;
1342000;586;70685;0;24949;2022-02-20T00:33:10.725;
1343000;594;71176;0;25982;2022-02-20T00:39:39.416;
1344000;564;69930;0;26920;2022-02-20T00:46:01.406;
1345000;580;68813;0;27587;2022-02-20T00:52:17.789;
1346000;605;71390;0;24864;2022-02-20T00:58:48.609;
1347000;584;69657;0;27034;2022-02-20T01:05:08.978;
1348000;585;69720;0;27155;2022-02-20T01:11:30.177;
1349000;617;71372;0;24227;2022-02-20T01:18:00.297;
1350000;587;69142;0;28872;2022-02-20T01:24:17.014;
1351000;597;70162;0;26144;2022-02-20T01:30:41.153;
1352000;593;70323;0;26815;2022-02-20T01:37:04.449;
1353000;586;70145;0;26125;2022-02-20T01:43:28.464;
1354000;590;70147;0;28575;2022-02-20T01:49:52.184;
1355000;603;70223;0;25728;2022-02-20T01:56:15.014;
1356000;623;71984;0;23899;2022-02-20T02:02:47.874;
1357000;599;71358;0;25347;2022-02-20T02:09:18.845;
1358000;605;70317;0;25747;2022-02-20T02:15:43.880;
1359000;573;70265;0;25838;2022-02-20T02:22:07.760;
1360000;578;68786;0;29407;2022-02-20T02:28:24.469;
1361000;596;69682;0;27733;2022-02-20T02:34:44.787;
1362000;585;70949;0;25886;2022-02-20T02:41:13.059;
1363000;574;69369;0;26793;2022-02-20T02:47:33.222;
1364000;599;70309;0;26292;2022-02-20T02:53:56.558;
1365000;609;70966;0;24707;2022-02-20T03:00:24.331;
1366000;604;71417;0;23669;2022-02-20T03:06:55.088;
1367000;581;70280;0;25142;2022-02-20T03:13:21.550;
1368000;587;69010;0;27948;2022-02-20T03:19:38.669;
1369000;585;69742;0;26112;2022-02-20T03:25:59.773;
1370000;627;71737;0;23377;2022-02-20T03:32:32.485;
1371000;614;71005;0;27294;2022-02-20T03:39:03.136;
1372000;600;69911;0;26475;2022-02-20T03:45:25.569;
1373000;590;69921;0;28616;2022-02-20T03:51:46.564;
1374000;590;69178;0;28029;2022-02-20T03:58:05.748;
1375000;582;69123;0;28357;2022-02-20T04:04:24.120;
1376000;593;70291;0;27641;2022-02-20T04:10:48.663;
1377000;595;70665;0;24349;2022-02-20T04:17:14.706;
1378000;596;70937;0;24485;2022-02-20T04:23:47.656;
1379000;598;71813;0;23568;2022-02-20T04:30:18.793;
1380000;615;71156;0;24557;2022-02-20T04:36:48.915;
1381000;605;71202;0;24676;2022-02-20T04:43:17.615;
1382000;585;70393;0;24811;2022-02-20T04:49:42.910;
1383000;581;69758;0;27804;2022-02-20T04:56:03.080;
1384000;585;70673;0;25153;2022-02-20T05:02:30.047;
1385000;576;69822;0;26076;2022-02-20T05:08:51.280;
1386000;609;70772;0;25913;2022-02-20T05:15:18.715;
1387000;590;69277;0;27789;2022-02-20T05:21:38.077;
1388000;585;69991;0;27538;2022-02-20T05:28:00.736;
1389000;621;71409;0;23316;2022-02-20T05:34:30.271;
1390000;628;71214;0;25286;2022-02-20T05:41:00.463;
1391000;613;71564;0;23147;2022-02-20T05:47:31.626;
1392000;582;69299;0;27473;2022-02-20T05:53:49.651;
1393000;570;69272;0;28503;2022-02-20T06:00:08.864;
1394000;580;69993;0;26622;2022-02-20T06:06:31.859;
1395000;611;69945;0;26317;2022-02-20T06:12:54.137;
1396000;611;71667;0;25477;2022-02-20T06:19:25.367;
1397000;593;68943;0;27757;2022-02-20T06:25:42.429;
1398000;599;70069;0;27997;2022-02-20T06:32:05.538;
1399000;621;70685;0;25674;2022-02-20T06:38:33.662;
1400000;582;69938;0;26703;2022-02-20T06:44:55.772;
1401000;597;70197;0;26130;2022-02-20T06:51:18.790;
1402000;604;70642;0;26097;2022-02-20T06:57:44.761;
1403000;581;69582;0;27706;2022-02-20T07:04:04.670;
1404000;598;71287;0;23640;2022-02-20T07:10:35.173;
1405000;599;70800;0;24886;2022-02-20T07:17:02.568;
1406000;586;69912;0;27513;2022-02-20T07:23:23.245;
1407000;591;70089;0;26682;2022-02-20T07:29:46.876;
1408000;610;69835;0;26658;2022-02-20T07:36:10.054;
1409000;596;70479;0;26485;2022-02-20T07:42:36.030;
1410000;591;70484;0;26308;2022-02-20T07:49:01.146;
1411000;593;70745;0;25047;2022-02-20T07:55:27.810;
1412000;589;70906;0;25197;2022-02-20T08:01:53.662;
1413000;567;70034;0;29807;2022-02-20T08:08:17.952;
1414000;624;70344;0;25858;2022-02-20T08:14:41.305;
1415000;597;70135;0;26895;2022-02-20T08:21:03.846;
1416000;590;70099;0;28688;2022-02-20T08:27:27.809;
1417000;617;71591;0;22710;2022-02-20T08:33:58.850;
1418000;585;69204;0;27260;2022-02-20T08:40:16.736;
1419000;586;70708;0;26712;2022-02-20T08:46:44.091;
1420000;576;68338;0;28599;2022-02-20T08:52:56.400;
1421000;582;70676;0;26357;2022-02-20T08:59:23.318;
1422000;570;69065;0;29021;2022-02-20T09:05:40.690;
1423000;574;70588;0;27212;2022-02-20T09:12:05.999;
1424000;561;67427;0;31441;2022-02-20T09:18:14.778;
