totalGamesPlayed;gamesWonInSeries;movesInSeries;correctMovesInSeries;cellsToUnCoverInSeries;timestamp;
1000000;826;17471;0;8141;2022-03-01T00:44:47.848;
1001000;825;17799;0;6978;2022-03-01T00:46:51.738;
1002000;847;17917;0;6958;2022-03-01T00:48:55.565;
1003000;840;18214;0;6929;2022-03-01T00:51:01.705;
1004000;822;17698;0;7768;2022-03-01T00:53:04.268;
1005000;823;17763;0;7573;2022-03-01T00:55:07.018;
1006000;847;17813;0;7243;2022-03-01T00:57:08.502;
1007000;807;17691;0;8079;2022-03-01T00:59:10.315;
1008000;835;17911;0;7428;2022-03-01T01:01:16.190;
1009000;837;17603;0;7115;2022-03-01T01:03:16.472;
1010000;836;18125;0;7491;2022-03-01T01:05:22.784;
1011000;838;17953;0;7779;2022-03-01T01:07:28.909;
1012000;836;18231;0;7434;2022-03-01T01:09:32.988;
1013000;854;18236;0;6131;2022-03-01T01:11:39.831;
1014000;852;17945;0;6669;2022-03-01T01:13:42.254;
1015000;830;17472;0;8478;2022-03-01T01:15:43.240;
1016000;817;17651;0;8224;2022-03-01T01:17:45.350;
1017000;834;17729;0;7503;2022-03-01T01:19:48.054;
1018000;835;17777;0;7178;2022-03-01T01:21:50.383;
1019000;843;17992;0;7382;2022-03-01T01:23:54.587;
1020000;840;18050;0;6767;2022-03-01T01:26:00.463;
1021000;822;17572;0;8026;2022-03-01T01:28:01.324;
1022000;841;17966;0;7204;2022-03-01T01:30:05.653;
1023000;859;18196;0;6023;2022-03-01T01:32:13.201;
1024000;849;18016;0;6526;2022-03-01T01:34:16.734;
1025000;819;17613;0;8055;2022-03-01T01:36:20.532;
1026000;843;18287;0;6196;2022-03-01T01:38:24.956;
1027000;834;17617;0;7175;2022-03-01T01:40:26.801;
1028000;827;17971;0;7652;2022-03-01T01:42:32.428;
1029000;844;18015;0;7006;2022-03-01T01:44:36.070;
1030000;845;18420;0;6094;2022-03-01T01:46:43.775;
1031000;836;17908;0;7650;2022-03-01T01:48:48.323;
1032000;824;17507;0;7900;2022-03-01T01:50:47.826;
1033000;835;17427;0;7534;2022-03-01T01:52:49.062;
1034000;855;18247;0;6417;2022-03-01T01:54:56.955;
1035000;830;17662;0;6962;2022-03-01T01:56:58.988;
1036000;845;17956;0;7258;2022-03-01T01:59:02.100;
1037000;844;17614;0;6739;2022-03-01T02:01:05.774;
1038000;821;17413;0;8194;2022-03-01T02:03:07.433;
1039000;840;17478;0;7209;2022-03-01T02:05:07.139;
1040000;833;17973;0;7488;2022-03-01T02:07:11.188;
1041000;835;17420;0;7512;2022-03-01T02:09:11.925;
1042000;838;17741;0;7195;2022-03-01T02:11:14.975;
1043000;845;18303;0;6696;2022-03-01T02:13:20.040;
1044000;826;17673;0;7831;2022-03-01T02:15:23.761;
1045000;816;17291;0;8068;2022-03-01T02:17:23.952;
1046000;827;17418;0;8160;2022-03-01T02:19:25.236;
1047000;835;17709;0;7186;2022-03-01T02:21:25.177;
1048000;818;17806;0;8047;2022-03-01T02:23:28.336;
1049000;832;17924;0;7297;2022-03-01T02:25:33.839;
1050000;825;17511;0;8576;2022-03-01T02:27:34.452;
1051000;856;18041;0;6502;2022-03-01T02:29:37.970;
1052000;820;17710;0;8281;2022-03-01T02:31:41.880;
1053000;837;17857;0;7753;2022-03-01T02:33:45.477;
1054000;850;17979;0;7291;2022-03-01T02:35:48.480;
1055000;839;17761;0;6962;2022-03-01T02:37:52.170;
1056000;821;17537;0;8120;2022-03-01T02:39:54.549;
1057000;834;18026;0;7597;2022-03-01T02:41:56.521;
1058000;858;18296;0;5797;2022-03-01T02:44:04.915;
1059000;846;18256;0;6111;2022-03-01T02:46:09.762;
1060000;831;17842;0;8018;2022-03-01T02:48:15.156;
1061000;841;17405;0;7361;2022-03-01T02:50:16.675;
1062000;819;17337;0;8277;2022-03-01T02:52:16.476;
1063000;842;17985;0;7268;2022-03-01T02:54:19.229;
1064000;850;17879;0;6683;2022-03-01T02:56:24.217;
1065000;827;18032;0;7175;2022-03-01T02:58:29.283;
1066000;835;17953;0;7046;2022-03-01T03:00:31.568;
1067000;820;17552;0;7916;2022-03-01T03:02:33.057;
1068000;806;17714;0;8834;2022-03-01T03:04:37.060;
1069000;832;18060;0;7265;2022-03-01T03:06:39.689;
1070000;840;17944;0;7256;2022-03-01T03:08:45.818;
1071000;846;17990;0;6850;2022-03-01T03:10:51.228;
1072000;844;18260;0;7104;2022-03-01T03:12:58.091;
1073000;832;17704;0;8023;2022-03-01T03:15:01.376;
1074000;826;17449;0;7862;2022-03-01T03:17:01.740;
1075000;823;17596;0;8128;2022-03-01T03:19:02.041;
1076000;832;18062;0;7764;2022-03-01T03:21:07.514;
1077000;845;18018;0;6949;2022-03-01T03:23:12.580;
1078000;814;17603;0;8699;2022-03-01T03:25:12.163;
1079000;853;18042;0;6299;2022-03-01T03:27:18.463;
1080000;838;17877;0;7911;2022-03-01T03:29:23.218;
1081000;833;17738;0;7585;2022-03-01T03:31:23.878;
1082000;814;17626;0;8471;2022-03-01T03:33:27.992;
1083000;836;17547;0;7638;2022-03-01T03:35:28.543;
1084000;833;17992;0;7424;2022-03-01T03:37:34.391;
1085000;831;17718;0;7404;2022-03-01T03:39:34.474;
1086000;840;17690;0;7237;2022-03-01T03:41:36.432;
1087000;831;17850;0;7935;2022-03-01T03:43:46.763;
1088000;821;17544;0;8467;2022-03-01T03:45:48.815;
1089000;834;17797;0;7311;2022-03-01T03:47:50.788;
1090000;833;17566;0;7563;2022-03-01T03:49:53.090;
1091000;844;17523;0;7101;2022-03-01T03:51:54.719;
1092000;820;17587;0;8189;2022-03-01T03:53:56.833;
1093000;843;18106;0;7124;2022-03-01T03:56:00.416;
1094000;821;17380;0;8533;2022-03-01T03:58:02.468;
1095000;857;18286;0;5997;2022-03-01T04:00:07.894;
1096000;867;18640;0;5670;2022-03-01T04:02:17.398;
1097000;837;17609;0;7027;2022-03-01T04:04:19.950;
1098000;830;17972;0;7855;2022-03-01T04:06:22.486;
1099000;842;17910;0;6617;2022-03-01T04:08:28.428;
1100000;838;17953;0;6985;2022-03-01T04:10:32.386;
1101000;831;18084;0;7365;2022-03-01T04:12:36.921;
1102000;849;18190;0;6715;2022-03-01T04:14:44.691;
1103000;838;18322;0;7590;2022-03-01T04:16:50.009;
1104000;823;17835;0;7995;2022-03-01T04:18:55.857;
1105000;843;18290;0;7012;2022-03-01T04:20:59.706;
1106000;836;17860;0;7227;2022-03-01T04:23:04.538;
1107000;836;18230;0;7305;2022-03-01T04:25:10.418;
1108000;845;17873;0;6522;2022-03-01T04:27:11.345;
1109000;829;17830;0;7500;2022-03-01T04:29:15.444;
1110000;854;17828;0;6802;2022-03-01T04:31:20.433;
1111000;854;18323;0;5975;2022-03-01T04:33:24.781;
1112000;846;17800;0;7005;2022-03-01T04:35:29.068;
1113000;852;18155;0;6156;2022-03-01T04:37:33.698;
1114000;839;17819;0;6989;2022-03-01T04:39:36.906;
1115000;828;17839;0;7215;2022-03-01T04:41:41.192;
1116000;863;18211;0;5861;2022-03-01T04:43:45.697;
1117000;861;17976;0;6151;2022-03-01T04:45:50.639;
1118000;841;17700;0;6599;2022-03-01T04:47:53.979;
1119000;845;17864;0;6639;2022-03-01T04:49:56.491;
1120000;849;17919;0;7019;2022-03-01T04:51:59.206;
1121000;843;17957;0;6987;2022-03-01T04:54:03.797;
1122000;829;17275;0;7871;2022-03-01T04:56:03.794;
1123000;837;17551;0;8102;2022-03-01T04:58:04.650;
1124000;834;18118;0;6744;2022-03-01T05:00:09.819;
1125000;816;17591;0;8104;2022-03-01T05:02:11.816;
1126000;847;18062;0;6193;2022-03-01T05:04:16.251;
1127000;821;17819;0;7926;2022-03-01T05:06:17.967;
1128000;840;18341;0;6706;2022-03-01T05:08:27.573;
1129000;838;17522;0;6523;2022-03-01T05:10:27.758;
1130000;841;18149;0;7277;2022-03-01T05:12:33.521;
1131000;838;18162;0;7156;2022-03-01T05:14:40.238;
1132000;829;17706;0;7178;2022-03-01T05:16:40.424;
1133000;821;17560;0;8051;2022-03-01T05:18:42.047;
1134000;835;18212;0;6884;2022-03-01T05:20:48.045;
1135000;830;17621;0;7578;2022-03-01T05:22:50.028;
1136000;841;17709;0;7123;2022-03-01T05:24:50.120;
1137000;834;17657;0;7120;2022-03-01T05:26:50.557;
1138000;815;17372;0;8184;2022-03-01T05:28:50.853;
1139000;838;17787;0;7529;2022-03-01T05:30:54.961;
1140000;856;18373;0;6613;2022-03-01T05:33:00.897;
1141000;839;18199;0;7149;2022-03-01T05:35:08.286;
1142000;852;18148;0;7092;2022-03-01T05:37:13.113;
1143000;837;18118;0;6541;2022-03-01T05:39:17.331;
1144000;848;17731;0;6591;2022-03-01T05:41:18.878;
1145000;857;18110;0;5890;2022-03-01T05:43:24.924;
1146000;842;17987;0;6885;2022-03-01T05:45:27.283;
1147000;846;17734;0;6995;2022-03-01T05:47:31.548;
1148000;853;17812;0;6518;2022-03-01T05:49:35.720;
1149000;825;17645;0;7718;2022-03-01T05:51:35.282;
1150000;841;17799;0;6770;2022-03-01T05:53:37.173;
1151000;843;18154;0;7089;2022-03-01T05:55:43.814;
1152000;825;17695;0;8301;2022-03-01T05:57:46.142;
1153000;841;18135;0;6681;2022-03-01T05:59:50.283;
1154000;857;18606;0;5111;2022-03-01T06:02:00.517;
1155000;837;17590;0;7072;2022-03-01T06:03:59.768;
1156000;850;18331;0;6740;2022-03-01T06:06:08.517;
1157000;844;17943;0;7178;2022-03-01T06:08:12.174;
1158000;823;17790;0;7470;2022-03-01T06:10:11.972;
1159000;839;17682;0;7655;2022-03-01T06:12:15.207;
1160000;832;17889;0;7514;2022-03-01T06:14:18.115;
1161000;821;17881;0;8708;2022-03-01T06:16:20.912;
1162000;827;17540;0;7842;2022-03-01T06:18:20.523;
1163000;835;17966;0;6558;2022-03-01T06:20:24.868;
1164000;816;17450;0;8418;2022-03-01T06:22:26.057;
1165000;829;17791;0;8155;2022-03-01T06:24:29.371;
1166000;833;18071;0;7246;2022-03-01T06:26:32.903;
1167000;820;17551;0;7898;2022-03-01T06:28:33.686;
1168000;838;17820;0;7048;2022-03-01T06:30:37.469;
1169000;815;17382;0;8241;2022-03-01T06:32:38.502;
1170000;856;17718;0;6950;2022-03-01T06:34:38.598;
1171000;828;17523;0;8199;2022-03-01T06:36:39.943;
1172000;844;18162;0;6762;2022-03-01T06:38:47.132;
1173000;818;17610;0;8214;2022-03-01T06:40:48.681;
1174000;826;17718;0;7919;2022-03-01T06:42:49.793;
1175000;828;17251;0;8060;2022-03-01T06:44:49.092;
1176000;845;17865;0;7836;2022-03-01T06:46:53.625;
1177000;806;17173;0;8734;2022-03-01T06:48:51.659;
1178000;856;18010;0;5589;2022-03-01T06:50:54.974;
1179000;837;17622;0;7052;2022-03-01T06:52:54.836;
1180000;844;18032;0;6743;2022-03-01T06:55:00.713;
1181000;852;18276;0;6096;2022-03-01T06:57:06.527;
1182000;837;17994;0;7532;2022-03-01T06:59:09.233;
1183000;829;17775;0;7432;2022-03-01T07:01:11.985;
1184000;817;17850;0;8287;2022-03-01T07:03:16.238;
1185000;850;18305;0;6502;2022-03-01T07:05:20.021;
1186000;836;17761;0;7964;2022-03-01T07:07:23.680;
1187000;840;18016;0;7032;2022-03-01T07:09:28.808;
1188000;842;17662;0;7411;2022-03-01T07:11:28.655;
1189000;838;17693;0;8061;2022-03-01T07:13:29.876;
1190000;815;17495;0;8562;2022-03-01T07:15:30.801;
1191000;850;17897;0;7469;2022-03-01T07:17:36.382;
1192000;825;17797;0;7959;2022-03-01T07:19:37.698;
1193000;839;17997;0;6694;2022-03-01T07:21:41.341;
1194000;837;17647;0;7765;2022-03-01T07:23:43.048;
1195000;820;17713;0;8186;2022-03-01T07:25:46.847;
1196000;828;17666;0;8015;2022-03-01T07:27:47.554;
1197000;851;18087;0;6235;2022-03-01T07:29:51.010;
1198000;827;17766;0;7607;2022-03-01T07:31:55.279;
1199000;861;18423;0;5805;2022-03-01T07:34:01.376;
1200000;844;17899;0;6625;2022-03-01T07:36:06.770;
1201000;823;18102;0;8077;2022-03-01T07:38:12.163;
1202000;851;17949;0;6912;2022-03-01T07:40:13.433;
1203000;838;17748;0;7526;2022-03-01T07:42:15.936;
1204000;830;18040;0;7503;2022-03-01T07:44:21.549;
1205000;843;18040;0;7131;2022-03-01T07:46:25.271;
1206000;852;18116;0;6568;2022-03-01T07:48:31.790;
1207000;815;17568;0;8698;2022-03-01T07:50:33.981;
1208000;842;18117;0;7861;2022-03-01T07:52:36.766;
1209000;822;17560;0;8296;2022-03-01T07:54:38.410;
1210000;836;18052;0;6707;2022-03-01T07:56:44.961;
1211000;854;18035;0;6700;2022-03-01T07:58:47.136;
1212000;832;17724;0;7459;2022-03-01T08:00:49.453;
1213000;833;17751;0;7716;2022-03-01T08:02:53.753;
1214000;828;17820;0;7581;2022-03-01T08:04:56.429;
1215000;835;18466;0;7354;2022-03-01T08:07:01.730;
1216000;844;17835;0;7337;2022-03-01T08:09:04.531;
1217000;836;17746;0;7127;2022-03-01T08:11:06.847;
1218000;829;17895;0;7562;2022-03-01T08:13:08.633;
1219000;836;17617;0;7877;2022-03-01T08:15:09.543;
1220000;850;17871;0;7258;2022-03-01T08:17:14.032;
1221000;825;17643;0;8001;2022-03-01T08:19:16.192;
1222000;829;17872;0;7724;2022-03-01T08:21:17.618;
1223000;841;18166;0;6547;2022-03-01T08:23:22.903;
1224000;836;17613;0;7655;2022-03-01T08:25:25.330;
1225000;831;17930;0;7143;2022-03-01T08:27:28.818;
1226000;816;17784;0;8677;2022-03-01T08:29:31.510;
1227000;817;17949;0;8275;2022-03-01T08:31:36.952;
1228000;835;17884;0;7935;2022-03-01T08:33:40.003;
1229000;826;17619;0;8154;2022-03-01T08:35:40.648;
1230000;831;18000;0;7340;2022-03-01T08:37:44.606;
1231000;817;17732;0;7905;2022-03-01T08:39:48.016;
1232000;815;17602;0;8016;2022-03-01T08:41:48.880;
1233000;843;17818;0;7539;2022-03-01T08:43:51.072;
1234000;856;17932;0;6689;2022-03-01T08:45:55.733;
1235000;842;17487;0;7166;2022-03-01T08:47:57.847;
1236000;831;17846;0;6791;2022-03-01T08:49:58.289;
1237000;825;17431;0;7578;2022-03-01T08:51:59.091;
1238000;846;18065;0;6841;2022-03-01T08:54:04.908;
1239000;849;18092;0;6611;2022-03-01T08:56:08.819;
1240000;844;17828;0;7373;2022-03-01T08:58:10.605;
1241000;834;17668;0;8067;2022-03-01T09:00:12.797;
1242000;845;18092;0;7168;2022-03-01T09:02:21.804;
1243000;848;18138;0;6716;2022-03-01T09:04:25.567;
1244000;841;17835;0;7567;2022-03-01T09:06:29.827;
1245000;836;17922;0;7357;2022-03-01T09:08:34.457;
1246000;832;17685;0;7427;2022-03-01T09:10:36.681;
1247000;839;18126;0;7190;2022-03-01T09:12:38.592;
1248000;846;18060;0;6615;2022-03-01T09:14:44.878;
1249000;864;17979;0;6445;2022-03-01T09:16:49.492;
1250000;826;17752;0;8220;2022-03-01T09:18:49.325;
1251000;848;18148;0;6410;2022-03-01T09:20:55.314;
1252000;831;17612;0;7513;2022-03-01T09:22:57.241;
1253000;832;17799;0;7902;2022-03-01T09:24:59.621;
1254000;838;17448;0;7736;2022-03-01T09:26:59.079;
1255000;839;17426;0;7714;2022-03-01T09:28:59.319;
1256000;847;17922;0;7233;2022-03-01T09:31:04.027;
1257000;823;17487;0;8417;2022-03-01T09:33:04.298;
1258000;837;18098;0;6911;2022-03-01T09:35:08.225;
1259000;834;17794;0;7656;2022-03-01T09:37:11.855;
1260000;823;17802;0;7956;2022-03-01T09:39:16.516;
1261000;808;17433;0;8722;2022-03-01T09:41:16.693;
1262000;829;17596;0;7670;2022-03-01T09:43:17.573;
1263000;836;17650;0;7275;2022-03-01T09:45:19.001;
1264000;830;18479;0;7037;2022-03-01T09:47:27.130;
1265000;842;17575;0;7039;2022-03-01T09:49:29.260;
1266000;821;17760;0;8460;2022-03-01T09:51:30.935;
1267000;835;17941;0;7087;2022-03-01T09:53:36.455;
1268000;851;18176;0;6332;2022-03-01T09:55:43.242;
1269000;839;17839;0;7591;2022-03-01T09:57:45.373;
1270000;849;18301;0;6362;2022-03-01T09:59:53.488;
1271000;831;18116;0;6675;2022-03-01T10:01:57.119;
1272000;853;18222;0;6663;2022-03-01T10:04:05.124;
1273000;846;17778;0;6036;2022-03-01T10:06:08.333;
1274000;841;17786;0;6624;2022-03-01T10:08:09.089;
1275000;813;17429;0;8051;2022-03-01T10:10:09.267;
1276000;841;17645;0;7592;2022-03-01T10:12:15.591;
1277000;843;17890;0;6976;2022-03-01T10:14:20.440;
1278000;858;17997;0;5927;2022-03-01T10:16:22.603;
1279000;834;17854;0;7191;2022-03-01T10:18:25.921;
1280000;847;17894;0;7053;2022-03-01T10:20:30.677;
1281000;844;17906;0;7378;2022-03-01T10:22:34.901;
1282000;827;17535;0;7821;2022-03-01T10:24:34.142;
1283000;848;18215;0;6073;2022-03-01T10:26:39.538;
1284000;821;17472;0;7849;2022-03-01T10:28:40.013;
1285000;863;18271;0;5737;2022-03-01T10:30:46.237;
1286000;844;17645;0;6809;2022-03-01T10:32:46.322;
1287000;832;17696;0;7451;2022-03-01T10:34:50.359;
1288000;848;17521;0;6436;2022-03-01T10:36:51.630;
1289000;860;17840;0;6271;2022-03-01T10:38:54.902;
1290000;842;18080;0;6578;2022-03-01T10:40:57.595;
1291000;853;18157;0;6578;2022-03-01T10:43:03.679;
1292000;837;17876;0;7216;2022-03-01T10:45:07.951;
1293000;854;18314;0;6705;2022-03-01T10:47:11.550;
1294000;840;18116;0;7200;2022-03-01T10:49:17.134;
1295000;837;18353;0;7295;2022-03-01T10:51:23.156;
1296000;831;18082;0;7519;2022-03-01T10:53:28.286;
1297000;829;17855;0;8103;2022-03-01T10:55:32.402;
1298000;824;18311;0;7566;2022-03-01T10:57:36.705;
1299000;844;17875;0;7446;2022-03-01T10:59:41.226;
1300000;856;18003;0;6683;2022-03-01T11:01:47.388;
1301000;845;17838;0;6778;2022-03-01T11:03:47.957;
1302000;844;18148;0;6559;2022-03-01T11:05:52.603;
1303000;858;18499;0;5805;2022-03-01T11:08:01.984;
1304000;863;18219;0;6166;2022-03-01T11:10:05.193;
1305000;837;17883;0;7031;2022-03-01T11:12:09.668;
1306000;838;18001;0;7009;2022-03-01T11:14:14.236;
1307000;850;18087;0;6725;2022-03-01T11:16:16.336;
1308000;838;17567;0;7650;2022-03-01T11:18:17.014;
1309000;841;18024;0;7387;2022-03-01T11:20:21.957;
1310000;829;18472;0;7067;2022-03-01T11:22:27.635;
1311000;837;17695;0;7397;2022-03-01T11:24:30.860;
1312000;839;18353;0;7315;2022-03-01T11:26:38.741;
1313000;844;17925;0;7315;2022-03-01T11:28:39.403;
1314000;832;17723;0;7051;2022-03-01T11:30:43.612;
1315000;840;17763;0;7111;2022-03-01T11:32:47.040;
1316000;833;17976;0;7225;2022-03-01T11:34:50.702;
1317000;826;17705;0;7817;2022-03-01T11:36:51.693;
1318000;848;18084;0;6807;2022-03-01T11:38:56.387;
1319000;846;18178;0;6493;2022-03-01T11:41:03.205;
1320000;857;18320;0;6363;2022-03-01T11:43:07.586;
1321000;853;17886;0;6419;2022-03-01T11:45:15.875;
1322000;843;17686;0;6637;2022-03-01T11:47:19.046;
1323000;834;17700;0;7283;2022-03-01T11:49:19.904;
1324000;845;17684;0;6801;2022-03-01T11:51:22.606;
1325000;827;17632;0;7652;2022-03-01T11:53:24.683;
1326000;839;18284;0;7284;2022-03-01T11:55:31.464;
1327000;829;17996;0;7460;2022-03-01T11:57:33.212;
1328000;849;18143;0;7217;2022-03-01T11:59:39.476;
1329000;859;17932;0;6066;2022-03-01T12:01:43.882;
1330000;830;17695;0;8018;2022-03-01T12:03:46.240;
1331000;848;18476;0;6760;2022-03-01T12:05:51.801;
1332000;854;17938;0;6760;2022-03-01T12:07:56.628;
1333000;862;18376;0;7042;2022-03-01T12:10:02.314;
1334000;866;17828;0;5737;2022-03-01T12:12:04.329;
1335000;855;18345;0;6246;2022-03-01T12:14:12.625;
1336000;836;18034;0;7137;2022-03-01T12:16:16.811;
1337000;833;17772;0;6820;2022-03-01T12:18:19.450;
1338000;852;18185;0;6291;2022-03-01T12:20:25.746;
1339000;841;17665;0;6889;2022-03-01T12:22:28.870;
1340000;842;18357;0;6859;2022-03-01T12:24:34.134;
1341000;858;17922;0;6522;2022-03-01T12:26:38.946;
1342000;842;18134;0;6675;2022-03-01T12:28:44.867;
1343000;829;17373;0;7455;2022-03-01T12:30:44.287;
1344000;841;17783;0;7257;2022-03-01T12:32:46.099;
1345000;858;17951;0;5954;2022-03-01T12:34:50.613;
1346000;835;17500;0;7263;2022-03-01T12:36:52.440;
1347000;859;18251;0;6741;2022-03-01T12:38:57.799;
1348000;835;17903;0;7695;2022-03-01T12:41:00.360;
1349000;836;18296;0;6435;2022-03-01T12:43:08.343;
1350000;823;17346;0;7578;2022-03-01T12:45:07.342;
1351000;835;17167;0;7299;2022-03-01T12:47:07.404;
1352000;830;17504;0;7474;2022-03-01T12:49:08.599;
1353000;829;17579;0;7447;2022-03-01T12:51:09.511;
1354000;833;18044;0;6805;2022-03-01T12:53:13.909;
1355000;843;17960;0;7176;2022-03-01T12:55:18.743;
1356000;844;18215;0;6713;2022-03-01T12:57:23.031;
1357000;847;18326;0;6617;2022-03-01T12:59:30.490;
1358000;841;18067;0;7368;2022-03-01T13:01:36.168;
1359000;826;18015;0;7831;2022-03-01T13:03:38.846;
1360000;848;18293;0;6661;2022-03-01T13:05:47.117;
1361000;846;18030;0;7314;2022-03-01T13:07:49.796;
1362000;847;18163;0;7039;2022-03-01T13:09:54.708;
1363000;831;17673;0;7945;2022-03-01T13:11:54.387;
1364000;839;17686;0;7771;2022-03-01T13:13:55.186;
1365000;841;17694;0;7540;2022-03-01T13:15:58.897;
1366000;850;18078;0;6582;2022-03-01T13:18:03.716;
1367000;846;17801;0;6674;2022-03-01T13:20:04.785;
1368000;837;17651;0;7497;2022-03-01T13:22:07.166;
1369000;849;18248;0;6755;2022-03-01T13:24:14.297;
1370000;843;18224;0;7091;2022-03-01T13:26:18.131;
1371000;847;18180;0;7178;2022-03-01T13:28:25.903;
1372000;834;17787;0;7253;2022-03-01T13:30:29.862;
1373000;824;17871;0;7942;2022-03-01T13:32:31.712;
1374000;838;18092;0;7155;2022-03-01T13:34:35.984;
1375000;842;17853;0;7355;2022-03-01T13:36:40.350;
1376000;842;17870;0;7022;2022-03-01T13:38:43.403;
1377000;860;18135;0;6411;2022-03-01T13:40:46.753;
1378000;816;17460;0;7990;2022-03-01T13:42:47.994;
1379000;840;18096;0;7323;2022-03-01T13:44:53.797;
1380000;850;18149;0;6734;2022-03-01T13:46:57.115;
1381000;849;18075;0;6487;2022-03-01T13:49:02.497;
1382000;846;18080;0;6783;2022-03-01T13:51:07.425;
1383000;825;17705;0;7960;2022-03-01T13:53:08.079;
1384000;847;18423;0;6828;2022-03-01T13:55:15.695;
1385000;826;17907;0;7635;2022-03-01T13:57:20.202;
1386000;821;17979;0;8310;2022-03-01T13:59:22.584;
1387000;822;17823;0;8003;2022-03-01T14:01:26.170;
1388000;853;18218;0;6966;2022-03-01T14:03:33.814;
1389000;837;17849;0;7259;2022-03-01T14:05:34.714;
1390000;846;18163;0;7052;2022-03-01T14:07:41.565;
1391000;833;17751;0;7445;2022-03-01T14:09:44.417;
1392000;829;17896;0;7705;2022-03-01T14:11:46.504;
1393000;856;17976;0;5772;2022-03-01T14:13:51.748;
1394000;814;17550;0;8491;2022-03-01T14:15:54.179;
1395000;842;17872;0;7369;2022-03-01T14:17:57.032;
1396000;847;18205;0;6915;2022-03-01T14:20:02.072;
1397000;840;18323;0;7328;2022-03-01T14:22:09.862;
1398000;800;17295;0;9476;2022-03-01T14:24:08.264;
1399000;826;17518;0;8173;2022-03-01T14:26:08.337;
1400000;830;17792;0;8193;2022-03-01T14:28:12.144;
1401000;852;18368;0;6316;2022-03-01T14:30:19.326;
1402000;853;18205;0;6955;2022-03-01T14:32:24.914;
1403000;842;18126;0;7106;2022-03-01T14:34:30.768;
1404000;832;18022;0;7152;2022-03-01T14:36:33.420;
1405000;843;17991;0;6775;2022-03-01T14:38:38.243;
1406000;835;18188;0;6929;2022-03-01T14:40:44.114;
1407000;839;18175;0;7154;2022-03-01T14:42:48.625;
1408000;833;17974;0;7967;2022-03-01T14:44:54.511;
1409000;844;17724;0;6617;2022-03-01T14:46:55.992;
1410000;851;17977;0;6714;2022-03-01T14:49:00.457;
1411000;846;17972;0;7087;2022-03-01T14:51:04.797;
1412000;828;17942;0;7896;2022-03-01T14:53:07.997;
1413000;842;18155;0;7227;2022-03-01T14:55:13.290;
1414000;865;18224;0;5548;2022-03-01T14:57:19.724;
1415000;809;17641;0;8102;2022-03-01T14:59:19.831;
1416000;840;17637;0;7013;2022-03-01T15:01:21.719;
1417000;848;18215;0;7325;2022-03-01T15:03:28.325;
1418000;843;17633;0;7597;2022-03-01T15:05:30.026;
1419000;821;17439;0;8308;2022-03-01T15:07:28.899;
1420000;840;17906;0;7854;2022-03-01T15:09:32.475;
1421000;865;18305;0;6129;2022-03-01T15:11:40.957;
1422000;846;17627;0;7040;2022-03-01T15:13:40.424;
1423000;817;17502;0;8101;2022-03-01T15:15:41.782;
1424000;836;17678;0;7515;2022-03-01T15:17:44.639;
1425000;851;17891;0;6628;2022-03-01T15:19:49.903;
1426000;852;18364;0;6284;2022-03-01T15:21:54.198;
1427000;851;17909;0;6187;2022-03-01T15:23:59.072;
1428000;831;17823;0;7243;2022-03-01T15:26:02.555;
1429000;839;17864;0;7677;2022-03-01T15:28:04.210;
1430000;825;17947;0;7619;2022-03-01T15:30:09.350;
1431000;844;17876;0;7183;2022-03-01T15:32:13.395;
1432000;826;17569;0;7872;2022-03-01T15:34:12.505;
1433000;848;17722;0;6402;2022-03-01T15:36:13.270;
1434000;848;18009;0;6411;2022-03-01T15:38:19.003;
1435000;846;18269;0;6378;2022-03-01T15:40:25.846;
1436000;806;17502;0;8833;2022-03-01T15:42:25.002;
1437000;846;17574;0;7273;2022-03-01T15:44:26.456;
1438000;852;18181;0;6439;2022-03-01T15:46:34.627;
1439000;841;17968;0;6980;2022-03-01T15:48:35.877;
1440000;850;18268;0;5992;2022-03-01T15:50:42.314;
1441000;826;18312;0;7823;2022-03-01T15:52:49.032;
1442000;851;17880;0;6185;2022-03-01T15:54:53.220;
1443000;835;17898;0;6910;2022-03-01T15:56:57.017;
1444000;866;18291;0;6254;2022-03-01T15:59:01.955;
1445000;845;17559;0;7291;2022-03-01T16:01:01.643;
1446000;821;17683;0;7713;2022-03-01T16:03:04.956;
1447000;848;18074;0;6743;2022-03-01T16:05:11.035;
1448000;841;17819;0;6520;2022-03-01T16:07:12.489;
1449000;863;18214;0;6083;2022-03-01T16:09:20.473;
1450000;824;17548;0;7098;2022-03-01T16:11:22.412;
1451000;825;17534;0;8397;2022-03-01T16:13:21.601;
1452000;838;18192;0;6756;2022-03-01T16:15:28.211;
1453000;819;17842;0;7766;2022-03-01T16:17:32.290;
1454000;835;18000;0;6940;2022-03-01T16:19:33.636;
1455000;853;18244;0;5672;2022-03-01T16:21:41.183;
1456000;854;18215;0;6496;2022-03-01T16:23:46.200;
1457000;829;17945;0;7538;2022-03-01T16:25:49.842;
1458000;862;18177;0;6241;2022-03-01T16:27:57.171;
1459000;825;17789;0;7746;2022-03-01T16:29:58.001;
1460000;832;17963;0;7307;2022-03-01T16:32:00.862;
1461000;851;17951;0;6836;2022-03-01T16:34:05.880;
1462000;852;18218;0;6444;2022-03-01T16:36:10.491;
1463000;849;18175;0;6483;2022-03-01T16:38:15.805;
